0,1,2,3,4,5
"{'key': 'rank', 'value': '273'}","{'key': 'revenues', 'value': '8381.40'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Allentown'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Air Products &amp; Chemicals, Inc.'}"
"{'key': 'rank', 'value': '274'}","{'key': 'revenues', 'value': '8345.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Bank of New York Mellon Corporation'}"
"{'key': 'rank', 'value': '275'}","{'key': 'revenues', 'value': '8281.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CenterPoint Energy, Inc.'}"
"{'key': 'rank', 'value': '268'}","{'key': 'revenues', 'value': '8700.50'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Assurant, Inc.'}"
"{'key': 'rank', 'value': '269'}","{'key': 'revenues', 'value': '8632.50'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Limited Brands, Inc.'}"
"{'key': 'rank', 'value': '270'}","{'key': 'revenues', 'value': '8627.00'}","{'key': 'industry', 'value': 'General Merchandisers'}","{'key': 'hqCity', 'value': 'Seattle'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nordstrom, Inc.'}"
"{'key': 'rank', 'value': '271'}","{'key': 'revenues', 'value': '8614.80'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Apache Corporation'}"
"{'key': 'rank', 'value': '272'}","{'key': 'revenues', 'value': '8419.00'}","{'key': 'industry', 'value': 'Tobacco'}","{'key': 'hqCity', 'value': 'Winston-Salem'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Reynolds American Inc.'}"
"{'key': 'rank', 'value': '265'}","{'key': 'revenues', 'value': '8867.10'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqCity', 'value': 'Roseland'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Automatic Data Processing, Inc.'}"
"{'key': 'rank', 'value': '266'}","{'key': 'revenues', 'value': '8849.10'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Des Moines'}","{'key': 'hqState', 'value': 'IA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Principal Financial Group, Inc.'}"
"{'key': 'rank', 'value': '267'}","{'key': 'revenues', 'value': '8727.40'}","{'key': 'industry', 'value': 'Internet Services and Retailing'}","{'key': 'hqCity', 'value': 'San Jose'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'eBay Inc.'}"
"{'key': 'rank', 'value': '262'}","{'key': 'revenues', 'value': '8956.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Danbury'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Praxair, Inc.'}"
"{'key': 'rank', 'value': '263'}","{'key': 'revenues', 'value': '8952.00'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Princeton'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NRG Energy, Inc.'}"
"{'key': 'rank', 'value': '264'}","{'key': 'revenues', 'value': '8907.40'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqCity', 'value': 'Las Vegas'}","{'key': 'hqState', 'value': 'NV'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Harrah's Entertainment, Inc.""}"
"{'key': 'rank', 'value': '259'}","{'key': 'revenues', 'value': '9041.00'}","{'key': 'industry', 'value': 'Railroads'}","{'key': 'hqCity', 'value': 'Jacksonville'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CSX Corporation'}"
"{'key': 'rank', 'value': '260'}","{'key': 'revenues', 'value': '9000.00'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'The Woodlands'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Anadarko Petroleum Corp.'}"
"{'key': 'rank', 'value': '261'}","{'key': 'revenues', 'value': '8960.00'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Oklahoma City'}","{'key': 'hqState', 'value': 'OK'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Devon Energy Corporation'}"
"{'key': 'rank', 'value': '256'}","{'key': 'revenues', 'value': '9071.80'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Radnor'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lincoln National Corporation'}"
"{'key': 'rank', 'value': '257'}","{'key': 'revenues', 'value': '9069.00'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Richmond'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Genworth Financial , Inc.'}"
"{'key': 'rank', 'value': '258'}","{'key': 'revenues', 'value': '9064.00'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Fort Worth'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'XTO Energy Inc.'}"
"{'key': 'rank', 'value': '254'}","{'key': 'revenues', 'value': '9087.10'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Birmingham'}","{'key': 'hqState', 'value': 'AL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Regions Financial Corporation'}"
"{'key': 'rank', 'value': '255'}","{'key': 'revenues', 'value': '9078.00'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Grapevine'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'GameStop Corp.'}"
"{'key': 'rank', 'value': '251'}","{'key': 'revenues', 'value': '9259.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Washington'}","{'key': 'hqState', 'value': 'DC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pepco Holdings, Inc.'}"
"{'key': 'rank', 'value': '252'}","{'key': 'revenues', 'value': '9249.10'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'URS Corporation'}"
"{'key': 'rank', 'value': '253'}","{'key': 'revenues', 'value': '9215.00'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tenet Healthcare Corporation'}"
"{'key': 'rank', 'value': '249'}","{'key': 'revenues', 'value': '9362.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Boston'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'State Street Corporation'}"
"{'key': 'rank', 'value': '250'}","{'key': 'revenues', 'value': '9313.80'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'First Data Corporation'}"
"{'key': 'rank', 'value': '245'}","{'key': 'revenues', 'value': '9558.10'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqCity', 'value': 'Bloomfield Hills'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Penske Automotive Group, Inc.'}"
"{'key': 'rank', 'value': '246'}","{'key': 'revenues', 'value': '9546.00'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Energy Future Holdings Corp.'}"
"{'key': 'rank', 'value': '247'}","{'key': 'revenues', 'value': '9516.20'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqCity', 'value': 'Montvale'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Great Atlantic &amp; Pacific Tea Company, Inc.'}"
"{'key': 'rank', 'value': '248'}","{'key': 'revenues', 'value': '9450.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Cincinnati'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Fifth Third Bancorp'}"
"{'key': 'rank', 'value': '242'}","{'key': 'revenues', 'value': '9739.60'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Southfield'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lear Corporation'}"
"{'key': 'rank', 'value': '243'}","{'key': 'revenues', 'value': '9664.00'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Baker Hughes Incorporated'}"
"{'key': 'rank', 'value': '244'}","{'key': 'revenues', 'value': '9644.30'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Minneapolis'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Xcel Energy Inc.'}"
"{'key': 'rank', 'value': '237'}","{'key': 'revenues', 'value': '10040.90'}","{'key': 'industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Guardian Life Ins. Co. of America'}"
"{'key': 'rank', 'value': '238'}","{'key': 'revenues', 'value': '9985.00'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Omaha'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Peter Kiewit Sons', Inc.""}"
"{'key': 'rank', 'value': '239'}","{'key': 'revenues', 'value': '9885.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Raleigh'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Progress Energy, Inc.'}"
"{'key': 'rank', 'value': '240'}","{'key': 'revenues', 'value': '9857.40'}","{'key': 'industry', 'value': 'Publishing, Printing'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'R.R. Donnelley &amp; Sons Company'}"
"{'key': 'rank', 'value': '241'}","{'key': 'revenues', 'value': '9774.60'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqCity', 'value': 'Seattle'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Starbucks Corporation'}"
"{'key': 'rank', 'value': '233'}","{'key': 'revenues', 'value': '10148.10'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Pittsburgh'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'H.J. Heinz Company'}"
"{'key': 'rank', 'value': '234'}","{'key': 'revenues', 'value': '10109.70'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Waltham'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Thermo Fisher Scientific Inc.'}"
"{'key': 'rank', 'value': '235'}","{'key': 'revenues', 'value': '10091.00'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Chattanooga'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Unum Group'}"
"{'key': 'rank', 'value': '236'}","{'key': 'revenues', 'value': '10057.50'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Genuine Parts Company'}"
"{'key': 'rank', 'value': '230'}","{'key': 'revenues', 'value': '10309.00'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Cleveland'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Parker-Hannifin Corporation'}"
"{'key': 'rank', 'value': '231'}","{'key': 'revenues', 'value': '10298.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Plymouth'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Mosaic Company'}"
"{'key': 'rank', 'value': '232'}","{'key': 'revenues', 'value': '10187.00'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Natick'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""BJ's Wholesale Club, Inc.""}"
"{'key': 'rank', 'value': '228'}","{'key': 'revenues', 'value': '10382.80'}","{'key': 'industry', 'value': 'Household and Personal Products'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Avon Products, Inc.'}"
"{'key': 'rank', 'value': '229'}","{'key': 'revenues', 'value': '10350.00'}","{'key': 'industry', 'value': 'Airlines'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Southwest Airlines Co.'}"
"{'key': 'rank', 'value': '223'}","{'key': 'revenues', 'value': '10427.00'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Texas Instruments Incorporated'}"
"{'key': 'rank', 'value': '224'}","{'key': 'revenues', 'value': '10420.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SunTrust Banks, Inc.'}"
"{'key': 'rank', 'value': '225'}","{'key': 'revenues', 'value': '10416.00'}","{'key': 'industry', 'value': 'Network and Other Communications Equipment'}","{'key': 'hqCity', 'value': 'San Diego'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Qualcomm, Inc.'}"
"{'key': 'rank', 'value': '226'}","{'key': 'revenues', 'value': '10408.50'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Arden Hills'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Land O'Lakes, Inc.""}"
"{'key': 'rank', 'value': '227'}","{'key': 'revenues', 'value': '10398.00'}","{'key': 'industry', 'value': 'Internet Services and Retailing'}","{'key': 'hqCity', 'value': 'Englewood'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Liberty Media Corporation'}"
"{'key': 'rank', 'value': '219'}","{'key': 'revenues', 'value': '10745.70'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'New Orleans'}","{'key': 'hqState', 'value': 'LA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Entergy Corporation'}"
"{'key': 'rank', 'value': '220'}","{'key': 'revenues', 'value': '10548.00'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'Providence'}","{'key': 'hqState', 'value': 'RI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Textron Inc.'}"
"{'key': 'rank', 'value': '221'}","{'key': 'revenues', 'value': '10493.00'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Marsh &amp; McLennan Companies, Inc.'}"
"{'key': 'rank', 'value': '222'}","{'key': 'revenues', 'value': '10458.00'}","{'key': 'industry', 'value': 'Airlines'}","{'key': 'hqCity', 'value': 'Tempe'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'US Airways Group, Inc.'}"
"{'key': 'rank', 'value': '217'}","{'key': 'revenues', 'value': '10818.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Winston-Salem'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'BB&amp;T Corporation'}"
"{'key': 'rank', 'value': '218'}","{'key': 'revenues', 'value': '10800.00'}","{'key': 'industry', 'value': 'Construction and Farm Machinery'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cummins Inc.'}"
"{'key': 'rank', 'value': '215'}","{'key': 'revenues', 'value': '10847.00'}","{'key': 'industry', 'value': 'Information Technology Services'}","{'key': 'hqCity', 'value': 'McLean'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SAIC, Inc.'}"
"{'key': 'rank', 'value': '216'}","{'key': 'revenues', 'value': '10836.00'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqCity', 'value': 'Louisville'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Yum! Brands, Inc.'}"
"{'key': 'rank', 'value': '213'}","{'key': 'revenues', 'value': '10908.00'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqCity', 'value': 'Bethesda'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Marriott International, Inc.'}"
"{'key': 'rank', 'value': '214'}","{'key': 'revenues', 'value': '10904.50'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'White Plains'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ITT Corporation'}"
"{'key': 'rank', 'value': '210'}","{'key': 'revenues', 'value': '11110.40'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Englewood'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Liberty Global, Inc.'}"
"{'key': 'rank', 'value': '211'}","{'key': 'revenues', 'value': '11048.00'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Pittsburgh'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'United States Steel Corporation'}"
"{'key': 'rank', 'value': '212'}","{'key': 'revenues', 'value': '11015.60'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqCity', 'value': 'Fort Lauderdale'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Autonation, Inc.'}"
"{'key': 'rank', 'value': '206'}","{'key': 'revenues', 'value': '11190.30'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Charlotte'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nucor Corporation'}"
"{'key': 'rank', 'value': '207'}","{'key': 'revenues', 'value': '11184.90'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Washington'}","{'key': 'hqState', 'value': 'DC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Danaher Corporation'}"
"{'key': 'rank', 'value': '208'}","{'key': 'revenues', 'value': '11158.40'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Dean Foods Company'}"
"{'key': 'rank', 'value': '209'}","{'key': 'revenues', 'value': '11111.70'}","{'key': 'industry', 'value': 'Pipelines'}","{'key': 'hqCity', 'value': 'Tulsa'}","{'key': 'hqState', 'value': 'OK'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Oneok, Inc.'}"
"{'key': 'rank', 'value': '202'}","{'key': 'revenues', 'value': '11569.00'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Warrenville'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Navistar International Corporation'}"
"{'key': 'rank', 'value': '203'}","{'key': 'revenues', 'value': '11467.40'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Pasadena'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jacobs Engineering Group Inc.'}"
"{'key': 'rank', 'value': '204'}","{'key': 'revenues', 'value': '11449.00'}","{'key': 'industry', 'value': 'Computers, Office Equipment'}","{'key': 'hqCity', 'value': 'Santa Clara'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sun Microsystems, Inc.'}"
