0,1,2,3,4,5,6,7,8,9,10,11,12,13
"{'key': 'rank', 'value': '722'}","{'key': 'revenues', 'value': '3038'}","{'key': 'revChange', 'value': '7.6'}","{'key': 'profits', 'value': '158'}","{'key': 'prftChange', 'value': '8.9'}","{'key': 'assets', 'value': '2705'}","{'key': 'totSHEqty', 'value': '-713'}","{'key': 'mktVal', 'value': '2917'}","{'key': 'prftPctSls', 'value': '5.2'}","{'key': 'prftPctAsts', 'value': '5.8'}","{'key': 'prftPctSHEqty', 'value': ''}","{'key': 'industry', 'value': 'Entertainment'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Regal Entertainment Group'}"
"{'key': 'rank', 'value': '720'}","{'key': 'revenues', 'value': '3050'}","{'key': 'revChange', 'value': '3.1'}","{'key': 'profits', 'value': '690'}","{'key': 'prftChange', 'value': '30.1'}","{'key': 'assets', 'value': '5041'}","{'key': 'totSHEqty', 'value': '2088'}","{'key': 'mktVal', 'value': '11480'}","{'key': 'prftPctSls', 'value': '22.6'}","{'key': 'prftPctAsts', 'value': '13.7'}","{'key': 'prftPctSHEqty', 'value': '33'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'C.R. Bard, Inc.'}"
"{'key': 'rank', 'value': '721'}","{'key': 'revenues', 'value': '3041'}","{'key': 'revChange', 'value': '-12.5'}","{'key': 'profits', 'value': '43'}","{'key': 'prftChange', 'value': '268.4'}","{'key': 'assets', 'value': '1532'}","{'key': 'totSHEqty', 'value': '545'}","{'key': 'mktVal', 'value': '1120'}","{'key': 'prftPctSls', 'value': '1.4'}","{'key': 'prftPctAsts', 'value': '2.8'}","{'key': 'prftPctSHEqty', 'value': '8'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Green Plains Renewable Energy, Inc.'}"
"{'key': 'rank', 'value': '719'}","{'key': 'revenues', 'value': '3053'}","{'key': 'revChange', 'value': '7.6'}","{'key': 'profits', 'value': '-623'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '9795'}","{'key': 'totSHEqty', 'value': '1969'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '-20.4'}","{'key': 'prftPctAsts', 'value': '-6.4'}","{'key': 'prftPctSHEqty', 'value': '-31.7'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'LVB Acquisition, Inc.'}"
"{'key': 'rank', 'value': '718'}","{'key': 'revenues', 'value': '3054'}","{'key': 'revChange', 'value': '-2.5'}","{'key': 'profits', 'value': '-2'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '2175'}","{'key': 'totSHEqty', 'value': '1035'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '-0.1'}","{'key': 'prftPctAsts', 'value': '-0.1'}","{'key': 'prftPctSHEqty', 'value': '-0.2'}","{'key': 'industry', 'value': 'Forest and Paper Products'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NewPage Holdings Inc.'}"
"{'key': 'rank', 'value': '717'}","{'key': 'revenues', 'value': '3058'}","{'key': 'revChange', 'value': '-0.7'}","{'key': 'profits', 'value': '-16'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '1659'}","{'key': 'totSHEqty', 'value': '374'}","{'key': 'mktVal', 'value': '583.1'}","{'key': 'prftPctSls', 'value': '-0.5'}","{'key': 'prftPctAsts', 'value': '-1'}","{'key': 'prftPctSHEqty', 'value': '-4.2'}","{'key': 'industry', 'value': 'Food Production'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Chiquita Brands International, Inc.'}"
"{'key': 'rank', 'value': '715'}","{'key': 'revenues', 'value': '3087'}","{'key': 'revChange', 'value': '10.4'}","{'key': 'profits', 'value': '282'}","{'key': 'prftChange', 'value': '19'}","{'key': 'assets', 'value': '2221'}","{'key': 'totSHEqty', 'value': '1694'}","{'key': 'mktVal', 'value': '5272'}","{'key': 'prftPctSls', 'value': '9.1'}","{'key': 'prftPctAsts', 'value': '12.7'}","{'key': 'prftPctSHEqty', 'value': '16.7'}","{'key': 'industry', 'value': 'Specialty Retailers: Apparel'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Urban Outfitters, Inc.'}"
"{'key': 'rank', 'value': '716'}","{'key': 'revenues', 'value': '3061'}","{'key': 'revChange', 'value': '-3'}","{'key': 'profits', 'value': '256'}","{'key': 'prftChange', 'value': '172.2'}","{'key': 'assets', 'value': '5396'}","{'key': 'totSHEqty', 'value': '561'}","{'key': 'mktVal', 'value': '7642'}","{'key': 'prftPctSls', 'value': '8.4'}","{'key': 'prftPctAsts', 'value': '4.7'}","{'key': 'prftPctSHEqty', 'value': '45.7'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'W.R. Grace &amp; Co.'}"
"{'key': 'rank', 'value': '714'}","{'key': 'revenues', 'value': '3091'}","{'key': 'revChange', 'value': '7.3'}","{'key': 'profits', 'value': '48'}","{'key': 'prftChange', 'value': '-53.4'}","{'key': 'assets', 'value': '2103'}","{'key': 'totSHEqty', 'value': '618'}","{'key': 'mktVal', 'value': '1183'}","{'key': 'prftPctSls', 'value': '1.6'}","{'key': 'prftPctAsts', 'value': '2.3'}","{'key': 'prftPctSHEqty', 'value': '7.8'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cooper-Standard Holdings Inc.'}"
"{'key': 'rank', 'value': '713'}","{'key': 'revenues', 'value': '3096'}","{'key': 'revChange', 'value': '-2.2'}","{'key': 'profits', 'value': '120'}","{'key': 'prftChange', 'value': '-38.7'}","{'key': 'assets', 'value': '3644'}","{'key': 'totSHEqty', 'value': '2056'}","{'key': 'mktVal', 'value': '3278'}","{'key': 'prftPctSls', 'value': '3.9'}","{'key': 'prftPctAsts', 'value': '3.3'}","{'key': 'prftPctSHEqty', 'value': '5.8'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Regal Beloit Corporation'}"
"{'key': 'rank', 'value': '712'}","{'key': 'revenues', 'value': '3099'}","{'key': 'revChange', 'value': '0.6'}","{'key': 'profits', 'value': '-101'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '4756'}","{'key': 'totSHEqty', 'value': '-953'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '-3.2'}","{'key': 'prftPctAsts', 'value': '-2.1'}","{'key': 'prftPctSHEqty', 'value': ''}","{'key': 'industry', 'value': 'Internet Services and Retailing'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sabre Corporation'}"
"{'key': 'rank', 'value': '711'}","{'key': 'revenues', 'value': '3104'}","{'key': 'revChange', 'value': '0.7'}","{'key': 'profits', 'value': '128'}","{'key': 'prftChange', 'value': '-30.1'}","{'key': 'assets', 'value': '3019'}","{'key': 'totSHEqty', 'value': '1344'}","{'key': 'mktVal', 'value': '1403'}","{'key': 'prftPctSls', 'value': '4.1'}","{'key': 'prftPctAsts', 'value': '4.2'}","{'key': 'prftPctSHEqty', 'value': '9.5'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rent-A-Center, Inc.'}"
"{'key': 'rank', 'value': '710'}","{'key': 'revenues', 'value': '3119'}","{'key': 'revChange', 'value': '4.4'}","{'key': 'profits', 'value': '268'}","{'key': 'prftChange', 'value': '40.5'}","{'key': 'assets', 'value': '23325'}","{'key': 'totSHEqty', 'value': '4191'}","{'key': 'mktVal', 'value': '3040'}","{'key': 'prftPctSls', 'value': '8.6'}","{'key': 'prftPctAsts', 'value': '1.2'}","{'key': 'prftPctSHEqty', 'value': '6.4'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'American National Insurance Company'}"
"{'key': 'rank', 'value': '708'}","{'key': 'revenues', 'value': '3163'}","{'key': 'revChange', 'value': '3.3'}","{'key': 'profits', 'value': '130'}","{'key': 'prftChange', 'value': '-11.6'}","{'key': 'assets', 'value': '5073'}","{'key': 'totSHEqty', 'value': '1625'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '4.1'}","{'key': 'prftPctAsts', 'value': '2.6'}","{'key': 'prftPctSHEqty', 'value': '8'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NBTY, Inc.'}"
"{'key': 'rank', 'value': '709'}","{'key': 'revenues', 'value': '3126'}","{'key': 'revChange', 'value': '-31.8'}","{'key': 'profits', 'value': '-32'}","{'key': 'prftChange', 'value': '-103.3'}","{'key': 'assets', 'value': '7630'}","{'key': 'totSHEqty', 'value': '5745'}","{'key': 'mktVal', 'value': '25001'}","{'key': 'prftPctSls', 'value': '-1'}","{'key': 'prftPctAsts', 'value': '-0.4'}","{'key': 'prftPctSHEqty', 'value': '-0.6'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Forest Laboratories, Inc.'}"
"{'key': 'rank', 'value': '707'}","{'key': 'revenues', 'value': '3177'}","{'key': 'revChange', 'value': '49'}","{'key': 'profits', 'value': '365'}","{'key': 'prftChange', 'value': '64.6'}","{'key': 'assets', 'value': '1821'}","{'key': 'totSHEqty', 'value': '859'}","{'key': 'mktVal', 'value': '4871'}","{'key': 'prftPctSls', 'value': '11.5'}","{'key': 'prftPctAsts', 'value': '20'}","{'key': 'prftPctSHEqty', 'value': '42.5'}","{'key': 'industry', 'value': 'Household and Personal Products'}","{'key': 'hqState', 'value': 'UT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nu Skin Enterprises, Inc.'}"
"{'key': 'rank', 'value': '706'}","{'key': 'revenues', 'value': '3180'}","{'key': 'revChange', 'value': '26.2'}","{'key': 'profits', 'value': '269'}","{'key': 'prftChange', 'value': '37.7'}","{'key': 'assets', 'value': '6861'}","{'key': 'totSHEqty', 'value': '2086'}","{'key': 'mktVal', 'value': '6368'}","{'key': 'prftPctSls', 'value': '8.4'}","{'key': 'prftPctAsts', 'value': '3.9'}","{'key': 'prftPctSHEqty', 'value': '12.9'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Arthur J. Gallagher &amp; Co.'}"
"{'key': 'rank', 'value': '705'}","{'key': 'revenues', 'value': '3184'}","{'key': 'revChange', 'value': '4.6'}","{'key': 'profits', 'value': '327'}","{'key': 'prftChange', 'value': '8.9'}","{'key': 'assets', 'value': '3187'}","{'key': 'totSHEqty', 'value': '1906'}","{'key': 'mktVal', 'value': '7099'}","{'key': 'prftPctSls', 'value': '10.3'}","{'key': 'prftPctAsts', 'value': '10.2'}","{'key': 'prftPctSHEqty', 'value': '17.1'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hubbell Incorporated'}"
"{'key': 'rank', 'value': '703'}","{'key': 'revenues', 'value': '3187'}","{'key': 'revChange', 'value': '-0.9'}","{'key': 'profits', 'value': '286'}","{'key': 'prftChange', 'value': '4.3'}","{'key': 'assets', 'value': '12907'}","{'key': 'totSHEqty', 'value': '3680'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '9'}","{'key': 'prftPctAsts', 'value': '2.2'}","{'key': 'prftPctSHEqty', 'value': '7.8'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Puget Energy, Inc.'}"
"{'key': 'rank', 'value': '704'}","{'key': 'revenues', 'value': '3186'}","{'key': 'revChange', 'value': '-23.9'}","{'key': 'profits', 'value': ''}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '3200'}","{'key': 'totSHEqty', 'value': '628'}","{'key': 'mktVal', 'value': '1391'}","{'key': 'prftPctSls', 'value': ''}","{'key': 'prftPctAsts', 'value': ''}","{'key': 'prftPctSHEqty', 'value': ''}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Eastman Kodak Company'}"
"{'key': 'rank', 'value': '702'}","{'key': 'revenues', 'value': '3188'}","{'key': 'revChange', 'value': '11.7'}","{'key': 'profits', 'value': '123'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '4227'}","{'key': 'totSHEqty', 'value': '1662'}","{'key': 'mktVal', 'value': '2895'}","{'key': 'prftPctSls', 'value': '3.9'}","{'key': 'prftPctAsts', 'value': '2.9'}","{'key': 'prftPctSHEqty', 'value': '7.4'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Exterran Holdings, Inc.'}"
"{'key': 'rank', 'value': '701'}","{'key': 'revenues', 'value': '3189'}","{'key': 'revChange', 'value': '-0.1'}","{'key': 'profits', 'value': '-506'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '5912'}","{'key': 'totSHEqty', 'value': '52'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '-15.9'}","{'key': 'prftPctAsts', 'value': '-8.6'}","{'key': 'prftPctSHEqty', 'value': '-965.1'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The ServiceMaster Company, LLC'}"
"{'key': 'rank', 'value': '800'}","{'key': 'revenues', 'value': '2630'}","{'key': 'revChange', 'value': '8.2'}","{'key': 'profits', 'value': '265'}","{'key': 'prftChange', 'value': '10.3'}","{'key': 'assets', 'value': '2740'}","{'key': 'totSHEqty', 'value': '816'}","{'key': 'mktVal', 'value': '4145'}","{'key': 'prftPctSls', 'value': '10.1'}","{'key': 'prftPctAsts', 'value': '9.7'}","{'key': 'prftPctSHEqty', 'value': '32.5'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'GNC Holdings, Inc.'}"
"{'key': 'rank', 'value': '799'}","{'key': 'revenues', 'value': '2634'}","{'key': 'revChange', 'value': '-2.5'}","{'key': 'profits', 'value': '674'}","{'key': 'prftChange', 'value': '3.4'}","{'key': 'assets', 'value': '6382'}","{'key': 'totSHEqty', 'value': '4740'}","{'key': 'mktVal', 'value': '16607'}","{'key': 'prftPctSls', 'value': '25.6'}","{'key': 'prftPctAsts', 'value': '10.6'}","{'key': 'prftPctSHEqty', 'value': '14.2'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Analog Devices, Inc.'}"
"{'key': 'rank', 'value': '797'}","{'key': 'revenues', 'value': '2645'}","{'key': 'revChange', 'value': '2.5'}","{'key': 'profits', 'value': '117'}","{'key': 'prftChange', 'value': '13.8'}","{'key': 'assets', 'value': '1388'}","{'key': 'totSHEqty', 'value': '484'}","{'key': 'mktVal', 'value': '2316'}","{'key': 'prftPctSls', 'value': '4.4'}","{'key': 'prftPctAsts', 'value': '8.4'}","{'key': 'prftPctSHEqty', 'value': '24.2'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cracker Barrel Old Country Store, Inc.'}"
"{'key': 'rank', 'value': '798'}","{'key': 'revenues', 'value': '2639'}","{'key': 'revChange', 'value': '10.8'}","{'key': 'profits', 'value': '160'}","{'key': 'prftChange', 'value': '-0.5'}","{'key': 'assets', 'value': '1813'}","{'key': 'totSHEqty', 'value': '701'}","{'key': 'mktVal', 'value': '4165'}","{'key': 'prftPctSls', 'value': '6.1'}","{'key': 'prftPctAsts', 'value': '8.9'}","{'key': 'prftPctSHEqty', 'value': '22.9'}","{'key': 'industry', 'value': 'Apparel'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Carter's, Inc.""}"
"{'key': 'rank', 'value': '795'}","{'key': 'revenues', 'value': '2659'}","{'key': 'revChange', 'value': '3.2'}","{'key': 'profits', 'value': '353'}","{'key': 'prftChange', 'value': '8.8'}","{'key': 'assets', 'value': '3091'}","{'key': 'totSHEqty', 'value': '1184'}","{'key': 'mktVal', 'value': '3968'}","{'key': 'prftPctSls', 'value': '13.3'}","{'key': 'prftPctAsts', 'value': '11.4'}","{'key': 'prftPctSHEqty', 'value': '29.8'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'DST Systems, Inc.'}"
"{'key': 'rank', 'value': '796'}","{'key': 'revenues', 'value': '2657'}","{'key': 'revChange', 'value': '-8.5'}","{'key': 'profits', 'value': '575'}","{'key': 'prftChange', 'value': '80.1'}","{'key': 'assets', 'value': '3473'}","{'key': 'totSHEqty', 'value': '1815'}","{'key': 'mktVal', 'value': '9821'}","{'key': 'prftPctSls', 'value': '21.6'}","{'key': 'prftPctAsts', 'value': '16.6'}","{'key': 'prftPctSHEqty', 'value': '31.7'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pall Corporation'}"
"{'key': 'rank', 'value': '794'}","{'key': 'revenues', 'value': '2666'}","{'key': 'revChange', 'value': '8'}","{'key': 'profits', 'value': '110'}","{'key': 'prftChange', 'value': '12.2'}","{'key': 'assets', 'value': '1161'}","{'key': 'totSHEqty', 'value': '450'}","{'key': 'mktVal', 'value': '1629'}","{'key': 'prftPctSls', 'value': '4.1'}","{'key': 'prftPctAsts', 'value': '9.5'}","{'key': 'prftPctSHEqty', 'value': '24.5'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hyster-Yale Materials Handling, Inc.'}"
"{'key': 'rank', 'value': '793'}","{'key': 'revenues', 'value': '2671'}","{'key': 'revChange', 'value': '20.3'}","{'key': 'profits', 'value': '203'}","{'key': 'prftChange', 'value': '17.6'}","{'key': 'assets', 'value': '1603'}","{'key': 'totSHEqty', 'value': '1003'}","{'key': 'mktVal', 'value': '6264'}","{'key': 'prftPctSls', 'value': '7.6'}","{'key': 'prftPctAsts', 'value': '12.7'}","{'key': 'prftPctSHEqty', 'value': '20.2'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ulta Salon, Cosmetics &amp; Fragrance, Inc.'}"
"{'key': 'rank', 'value': '792'}","{'key': 'revenues', 'value': '2672'}","{'key': 'revChange', 'value': '3.4'}","{'key': 'profits', 'value': '274'}","{'key': 'prftChange', 'value': '42.1'}","{'key': 'assets', 'value': '1844'}","{'key': 'totSHEqty', 'value': '253'}","{'key': 'mktVal', 'value': '4218'}","{'key': 'prftPctSls', 'value': '10.3'}","{'key': 'prftPctAsts', 'value': '14.9'}","{'key': 'prftPctSHEqty', 'value': '108.4'}","{'key': 'industry', 'value': 'Household and Personal Products'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tupperware Brands Corporation'}"
"{'key': 'rank', 'value': '791'}","{'key': 'revenues', 'value': '2674'}","{'key': 'revChange', 'value': '42'}","{'key': 'profits', 'value': '171'}","{'key': 'prftChange', 'value': '-65'}","{'key': 'assets', 'value': '6828'}","{'key': 'totSHEqty', 'value': '3333'}","{'key': 'mktVal', 'value': '6379'}","{'key': 'prftPctSls', 'value': '6.4'}","{'key': 'prftPctAsts', 'value': '2.5'}","{'key': 'prftPctSHEqty', 'value': '5.1'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Toll Brothers, Inc.'}"
"{'key': 'rank', 'value': '789'}","{'key': 'revenues', 'value': '2683'}","{'key': 'revChange', 'value': '8.5'}","{'key': 'profits', 'value': '149'}","{'key': 'prftChange', 'value': '-12.1'}","{'key': 'assets', 'value': '4144'}","{'key': 'totSHEqty', 'value': '1093'}","{'key': 'mktVal', 'value': '3347'}","{'key': 'prftPctSls', 'value': '5.5'}","{'key': 'prftPctAsts', 'value': '3.6'}","{'key': 'prftPctSHEqty', 'value': '13.6'}","{'key': 'industry', 'value': 'Entertainment'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cinemark Holdings, Inc.'}"
"{'key': 'rank', 'value': '790'}","{'key': 'revenues', 'value': '2680'}","{'key': 'revChange', 'value': '4.4'}","{'key': 'profits', 'value': '147'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '9321'}","{'key': 'totSHEqty', 'value': '2956'}","{'key': 'mktVal', 'value': '4274'}","{'key': 'prftPctSls', 'value': '5.5'}","{'key': 'prftPctAsts', 'value': '1.6'}","{'key': 'prftPctSHEqty', 'value': '5'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Newfield Exploration Company'}"
"{'key': 'rank', 'value': '788'}","{'key': 'revenues', 'value': '2683'}","{'key': 'revChange', 'value': '12.4'}","{'key': 'profits', 'value': '131'}","{'key': 'prftChange', 'value': '142.1'}","{'key': 'assets', 'value': '925'}","{'key': 'totSHEqty', 'value': '672'}","{'key': 'mktVal', 'value': '1811'}","{'key': 'prftPctSls', 'value': '4.9'}","{'key': 'prftPctAsts', 'value': '14.1'}","{'key': 'prftPctSHEqty', 'value': '19.4'}","{'key': 'industry', 'value': 'Food Production'}","{'key': 'hqState', 'value': 'MS'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sanderson Farms, Inc.'}"
"{'key': 'rank', 'value': '787'}","{'key': 'revenues', 'value': '2686'}","{'key': 'revChange', 'value': '1.8'}","{'key': 'profits', 'value': '143'}","{'key': 'prftChange', 'value': '14.1'}","{'key': 'assets', 'value': '3486'}","{'key': 'totSHEqty', 'value': '-740'}","{'key': 'mktVal', 'value': '2006'}","{'key': 'prftPctSls', 'value': '5.3'}","{'key': 'prftPctAsts', 'value': '4.1'}","{'key': 'prftPctSHEqty', 'value': ''}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'West Corporation'}"
"{'key': 'rank', 'value': '786'}","{'key': 'revenues', 'value': '2686'}","{'key': 'revChange', 'value': '-3.8'}","{'key': 'profits', 'value': '146'}","{'key': 'prftChange', 'value': '12.5'}","{'key': 'assets', 'value': '971'}","{'key': 'totSHEqty', 'value': '455'}","{'key': 'mktVal', 'value': '2694'}","{'key': 'prftPctSls', 'value': '5.4'}","{'key': 'prftPctAsts', 'value': '15'}","{'key': 'prftPctSHEqty', 'value': '32.1'}","{'key': 'industry', 'value': 'Trucking, Truck Leasing'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Landstar System, Inc.'}"
"{'key': 'rank', 'value': '785'}","{'key': 'revenues', 'value': '2691'}","{'key': 'revChange', 'value': '64'}","{'key': 'profits', 'value': '100'}","{'key': 'prftChange', 'value': '24.4'}","{'key': 'assets', 'value': '2622'}","{'key': 'totSHEqty', 'value': '838'}","{'key': 'mktVal', 'value': '2878'}","{'key': 'prftPctSls', 'value': '3.7'}","{'key': 'prftPctAsts', 'value': '3.8'}","{'key': 'prftPctSHEqty', 'value': '12'}","{'key': 'industry', 'value': 'Apparel'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Wolverine World Wide, Inc.'}"
